CASEID,Y1,YY1,OCCAT1,OCCAT2,INDCAT,LF,HOUSECL,EDCL,EDUC,AGECL,LIFECL,FAMSTRUCT,KIDS,MARRIED,EXPENSHILO,WSAVED,SAVRES1,SAVRES2,SAVRES3,SAVRES4,SAVRES5,SAVRES6,SAVRES7,SAVRES8,SAVRES9,ASSET,FIN,NFIN,LIQ,CHECKING,SAVING,MMA,CDS,STOCKS,EQUITY,DEQ,BOND,GOVTBND,OBND,MORTBND,RETQLIQ,RETEQ,IRAKH,YESFINRISK,NOFINRISK
218521,21811,2181,3,4,4,0,1,3,9,6,6,3,0,2,1,1,0,0,0,0,0,0,1,0,0,709900,358000,351900,8000,8000,0,0,0,175000,350000,350000,0,0,0,0,0,0,0,0,0
218526,21821,2182,1,1,2,1,2,4,12,1,1,2,0,2,2,2,0,0,0,0,0,0,0,1,0,8400,1000,7400,500,500,0,0,0,500,500,500,0,0,0,0,0,0,0,0,0
218531,21831,2183,1,2,2,1,1,4,12,3,3,4,1,1,1,2,0,0,0,0,0,1,0,0,0,885660,463000,422660,10000,0,7000,3000,3000,0,130500,0,0,0,0,0,450000,130500,0,0,1
218536,21841,2184,2,3,1,1,2,3,9,1,1,2,0,2,3,2,0,0,1,0,0,0,0,0,0,51120,1120,50000,120,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218541,21851,2185,1,3,2,1,1,3,9,2,3,4,1,1,2,3,0,0,0,0,0,0,1,0,0,505380,324600,180780,69000,45000,9000,0,0,0,127800,0,0,0,0,0,255600,127800,0,0,1
218546,21861,2186,1,2,2,1,1,4,12,3,3,4,2,1,3,3,0,0,0,0,0,1,0,0,0,4029100,2239300,1789800,121400,121400,0,0,0,256000,1386400,646000,0,0,0,0,1471900,740400,1500,0,0
218551,21871,2187,3,4,4,0,1,4,12,4,6,5,0,1,1,3,0,0,0,0,0,1,0,0,0,2275000,1505000,770000,255000,130000,125000,0,0,0,786000,600000,0,0,0,0,100000,30000,100000,0,0
218556,21881,2188,1,3,2,1,2,3,9,5,5,4,1,1,1,2,0,0,0,0,0,0,1,0,0,1223644,93944,1129700,14344,7380,6964,0,0,0,59600,59600,0,0,0,0,0,0,0,0,0
218561,21891,2189,3,4,4,0,1,4,12,6,6,3,0,2,3,3,0,0,0,0,0,0,1,0,0,3717820,48200,3669620,48200,14800,33400,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218566,21901,2190,1,2,2,1,1,4,12,2,1,2,0,2,1,1,0,0,0,0,0,1,0,0,0,68380,12980,55400,980,380,600,0,0,0,12000,0,0,0,0,0,12000,12000,11400,0,0
218571,21911,2191,1,2,2,1,1,2,8,5,5,5,0,1,3,3,0,0,0,0,0,1,0,0,0,438220,269200,169020,4000,4000,0,0,0,0,47900,0,0,0,0,0,227000,47900,0,0,0
218576,21921,2192,3,4,4,0,1,4,14,6,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,6995299,4985399,2009900,248000,56000,0,192000,0,0,2964999.68,1300000,210800,0,168200,10400,2724999,1364999.68,2724999,0,0
218586,21941,2194,1,3,1,1,1,2,8,4,5,1,1,2,3,3,0,0,0,0,0,0,1,0,0,108560,23560,85000,19240,13000,6240,0,0,0,3000,0,0,0,0,0,4320,3000,4320,0,0
218591,21951,2195,1,1,2,1,2,4,12,3,1,2,0,2,1,1,0,0,0,0,0,1,0,0,0,105350,18450,86900,1450,1300,150,0,0,0,5250,0,0,0,0,0,17000,5250,2000,0,0
218596,21961,2196,1,1,2,1,1,4,12,2,4,1,1,2,3,2,0,0,0,0,0,1,0,0,0,446000,160000,286000,160000,0,50000,110000,0,0,50000,0,0,0,0,0,0,0,0,0,0
218601,21971,2197,2,2,2,1,1,4,14,2,3,4,4,1,3,3,0,1,0,0,0,0,0,0,0,10279200,640000,9639200,105000,55000,50000,0,0,35000,572500,535000,0,0,0,0,0,0,0,0,0
218611,21991,2199,3,4,4,0,1,1,5,6,6,5,0,1,3,3,0,0,0,0,0,1,0,0,0,224720,31000,193720,11000,11000,0,0,0,20000,20000,20000,0,0,0,0,0,0,0,0,1
218616,22001,2200,1,1,2,1,2,2,8,1,2,5,0,1,1,3,0,0,0,1,0,0,0,0,0,4700,4700,0,4000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218621,22011,2201,4,4,4,1,1,3,10,3,2,5,0,1,1,1,0,0,0,0,0,1,0,0,0,153381,7001,146380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218626,22021,2202,3,4,4,0,1,2,8,5,6,5,0,1,3,2,0,0,0,0,0,1,0,0,0,491140,268700,222440,5300,2300,3000,0,0,600,223400,163400,0,0,0,0,100000,60000,100000,0,1
218631,22031,2203,3,4,4,0,1,4,13,5,6,3,0,2,3,1,0,0,0,0,1,0,0,0,0,254420,95020,159400,15020,20,0,15000,0,0,26400,0,0,0,0,0,80000,26400,80000,0,0
218636,22041,2204,3,4,4,0,1,4,12,5,6,3,0,2,3,3,0,0,1,0,0,0,0,0,0,18953886,12967500,5986386,60000,45000,15000,0,0,0,775000,0,0,0,0,0,1900000,760000,1900000,0,0
218641,22051,2205,1,3,2,1,1,3,10,2,3,4,2,1,1,2,0,0,0,0,1,0,0,0,0,620760,51940,568820,8500,1500,7000,0,0,0,25779,10000,0,0,0,0,33440,15779,15000,0,0
218666,22101,2210,4,4,4,0,1,1,7,2,3,4,1,1,3,2,0,0,0,0,0,0,1,0,0,209380,100100,109280,100,100,0,0,0,0,37000,0,0,0,0,0,100000,37000,0,0,0
218676,22121,2212,4,4,4,1,1,2,8,4,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,469580,113240,356340,104400,19000,81400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218681,22131,2213,2,3,2,1,1,3,11,2,3,4,3,1,3,3,0,0,0,0,0,1,0,0,0,700280,133900,566380,25300,1000,18000,6300,0,0,37590,0,0,0,0,0,98600,37590,82600,0,1
218686,22141,2214,1,2,2,1,1,3,9,2,1,2,0,2,1,2,0,0,0,0,0,0,1,0,0,76000,41000,35000,11000,11000,0,0,0,0,30000,0,0,0,0,0,30000,30000,0,0,0
218691,22151,2215,1,1,2,1,1,4,13,4,5,4,1,1,3,1,0,0,0,0,0,0,1,0,0,75017800,2147400,72870400,921200,921200,0,0,26000,0,970200,844200,0,0,0,0,251000,126000,251000,1,0
218701,22171,2217,2,1,1,1,1,4,12,2,3,4,3,1,3,3,0,0,0,0,0,1,0,0,0,261490,5710,255780,4996,4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218706,22181,2218,1,2,1,1,1,3,10,3,3,4,1,1,3,2,0,0,0,0,0,0,1,0,0,172801,1301,171500,1301,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218711,22191,2219,3,4,4,0,1,4,12,6,6,5,0,1,3,3,0,0,0,0,0,1,0,0,0,1389000,477860,911140,117000,7000,110000,0,0,150000,190000,150000,0,0,0,0,0,0,0,0,0
218716,22201,2220,1,1,2,1,1,4,12,2,3,4,4,1,3,3,0,0,0,0,0,1,0,0,0,287809,22409,265400,4909,4909,0,0,0,0,9050,0,0,0,0,0,17500,9050,17000,0,0
218721,22211,2221,1,1,2,1,2,3,9,1,1,2,0,2,1,2,0,0,0,0,0,0,1,0,0,1580,1580,0,1500,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,1
218726,22221,2222,1,1,1,1,1,4,12,3,2,5,0,1,3,3,0,0,0,0,1,0,0,0,0,1787600,1536000,251600,8000,8000,0,0,0,0,1206610,429800,0,0,0,0,1073200,776810,98200,0,0
218741,22251,2225,2,3,2,1,1,2,8,4,5,5,0,1,3,3,0,0,0,0,0,0,1,0,0,226320,72460,153860,72460,39260,33200,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218746,22261,2226,1,1,2,1,1,4,12,2,3,4,2,1,3,3,0,0,1,0,0,0,0,0,0,260460,61500,198960,10100,1600,8500,0,0,0,50800,0,0,0,0,0,50800,50800,800,0,0
218751,22271,2227,1,3,1,1,2,3,9,1,2,5,0,1,1,3,0,0,0,0,1,0,0,0,0,6340,2400,3940,2400,400,2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218756,22281,2228,1,3,1,1,2,1,7,2,3,4,2,1,3,2,0,0,0,0,0,1,0,0,0,65420,42600,22820,2600,2000,600,0,0,0,11600,0,0,0,0,0,40000,11600,0,0,1
218761,22291,2229,1,1,2,1,1,4,14,2,3,4,3,1,3,3,0,1,0,0,0,0,0,0,0,1357900,587700,770200,90000,0,70000,20000,0,15000,311698,15000,0,0,0,0,7660,4648,0,0,0
218771,22311,2231,1,1,2,1,1,4,12,1,3,4,1,1,3,3,0,0,0,0,0,1,0,0,0,900640,451640,449000,75040,40820,34220,0,0,15000,92600,15000,0,0,0,0,343800,77600,77600,0,0
218776,22321,2232,3,4,4,0,1,4,12,3,3,4,1,1,3,2,0,0,0,0,0,0,1,0,0,122293.6667,3960.333333,118333.3333,393.6666667,250.3333333,143.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218781,22331,2233,1,1,1,1,1,4,12,3,3,4,1,1,3,3,0,0,0,0,0,1,0,0,0,21185446,8462346,12723100,2447940,2267000,180940,0,84000,2100000,3473388,2117200,1680206,0,794806,0,2133000,1350980,188600,0,0
218786,22341,2234,2,1,1.8,1,2,3,10,4,5,5,0,1,2,2,0,0,0,0,0,1,0,0,0,2734460,21000,2713460,21000,6000,15000,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218791,22351,2235,1,3,2,1,1,3,9,4,5,4,2,1,1,1,0,0,0,0,0,1,0,0,0,689752,444132,245620,832,832,0,0,0,0,6274,0,0,0,0,0,379900,6274,379900,0,0
218796,22361,2236,3,4,4,0,1,4,12,4,6,4,1,1,3,3,0,0,0,0,0,1,0,0,0,112000,66000,46000,6000,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218801,22371,2237,1,1,2,1,2,3,11,2,1,2,0,2,3,1,0,0,0,0,0,0,1,0,0,3000,3000,0,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218806,22381,2238,3,4,4,0,1,2,8,4,6,5,0,1,3,1,0,0,0,0,0,1,0,0,0,546980,221020,325960,38000,30000,8000,0,0,1000,86382,1000,0,0,0,0,180020,85382,165000,0,1
218816,22401,2240,1,3,2,1,2,1,7,3,2,5,0,1,1,1,0,0,0,0,0,0,1,0,0,273600,252400,21200,2400,2400,0,0,0,0,250000,0,0,0,0,0,250000,250000,0,1,0
218821,22411,2241,2,1,1,1,1,4,12,4,5,4,1,1,2,1,0,0,0,0,0,0,1,0,0,18870900,1961000,16909900,161000,161000,0,0,0,0,1080000,0,0,0,0,0,0,0,0,0,0
218826,22421,2242,3,4,4,0,1,2,8,5,6,1,1,2,3,2,0,0,0,0,0,0,1,0,0,131120,8000,123120,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218831,22431,2243,1,3,1,1,1,3,9,3,3,4,1,1,3,1,0,0,0,0,0,0,1,0,0,278220,42120,236100,2120,2120,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0
218841,22451,2245,3,4,4,0,1,3,10,6,6,3,0,2,3,3,0,0,0,0,0,1,0,0,0,99812,5332,94480,3062,2000,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218846,22461,2246,3,4,4,0,1,2,8,5,6,3,0,2,2,3,0,0,0,0,0,0,0,0,1,451800,22000,429800,12780,4200,8580,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218856,22481,2248,1,1,2,1,1,4,13,3,2,5,0,1,3,3,0,0,0,0,0,1,0,0,0,1017440,636300,381140,86300,3000,61100,22200,0,0,385000,0,0,0,0,0,550000,385000,0,0,0
218861,22491,2249,2,1,2,1,1,4,12,4,5,4,1,1,3,3,0,0,1,0,0,0,0,0,0,40231000,2515000,37716000,15000,15000,0,0,0,1000000,2000000,2000000,0,0,0,0,0,0,0,0,0
218876,22521,2252,1,2,2,1,1,4,12,1,2,5,0,1,3,3,0,0,0,0,0,0,1,0,0,665940,108600,557340,108600,81000,0,27600,0,0,0,0,0,0,0,0,0,0,0,0,0
218881,22531,2253,3,4,4,0,1,4,13,5,6,5,0,1,1,1,0,0,0,0,0,1,0,0,0,1714201,1350000,364201,31000,5000,0,0,0,1052000,1299000,1052000,0,0,0,0,247000,247000,247000,0,0
218886,22541,2254,2,2,2,1,1,2,8,6,5,3,0,2,1,2,0,0,0,0,0,0,1,0,0,894440,7000,887440,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218891,22551,2255,2,1,2,1,1,4,12,4,5,4,2,1,3,3,0,0,0,0,0,1,0,0,0,1924400,1272600,651800,60200,200,60000,0,0,40000,392240,340000,0,0,0,0,522400,52240,100000,0,0
218896,22561,2256,1,3,1,1,2,1,5,3,2,5,0,1,1,2,0,0,0,0,0,1,0,0,0,8570,5550,3020,50,50,0,0,0,0,5500,0,0,0,0,0,5500,5500,0,0,1
218911,22591,2259,3,4,4,0,1,4,12,6,6,5,0,1,2,2,0,0,0,0,0,0,1,0,0,369391,7051,362340,7051,7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218926,22621,2262,3,4,4,0,2,4,14,5,6,5,0,1,1,3,0,0,0,0,1,0,0,0,0,3400000,2550000,850000,1170000,35000,185000,950000,0,365000,1150000,805000,0,0,0,0,575000,345000,575000,0,0
218931,22631,2263,1,2,1,1,2,4,12,2,1,2,0,2,3,3,0,0,0,0,1,0,0,0,0,11900,11900,0,5500,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
218951,22671,2267,4,4,4,1,1,3,9,1,1,2,0,2,3,3,0,0,0,0,0,0,1,0,0,451654,1654,450000,1654,1154,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218961,22691,2269,3,4,4,0,1,4,13,5,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,491300,313200,178100,245200,7000,58200,180000,0,0,30400,0,0,0,0,0,59000,30400,59000,0,1
218966,22701,2270,4,4,4,1,2,3,10,1,1,2,0,2,3,2,0,0,0,0,0,0,1,0,0,5200,5200,0,4100,2800,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218971,22711,2271,3,4,4,0,1,4,12,5,6,5,0,1,1,1,0,0,0,0,1,0,0,0,0,2310180,1500200,809980,78200,17000,1100,60100,0,0,1422000,810000,0,0,0,0,612000,612000,262000,0,0
218976,22721,2272,2,1,2,1,1,4,14,6,5,5,0,1,3,3,0,0,1,0,0,0,0,0,0,58842236,27168576,31673660,4389576,4389576,0,0,1000000,0,5057000,0,0,0,0,0,284600,218680,82400,0,0
218981,22731,2273,3,4,4,0,1,4,12,6,6,5,0,1,3,2,0,0,0,0,0,0,1,0,0,412800,224000,188800,54000,4000,0,50000,0,100000,170000,100000,0,0,0,0,70000,70000,70000,0,0
218986,22741,2274,2,1,1,1,1,4,12,2,3,4,2,1,3,3,0,1,0,0,0,0,0,0,0,2826000,614400,2211600,76600,20000,56600,0,0,0,139688,0,0,0,0,0,537800,139688,450000,0,0
218991,22751,2275,2,1,2,1,1,4,14,2,4,1,1,2,3,2,0,0,0,0,1,0,0,0,0,362100,13500,348600,3000,3000,0,0,0,0,7650,0,0,0,0,0,8500,7650,8500,0,0
218996,22761,2276,1,3,2,1,1,4,12,4,5,3,0,2,1,1,0,0,0,0,0,0,1,0,0,421807,325267,96540,267,250,7,10,0,0,178750,0,0,0,0,0,325000,178750,325000,0,0
219001,22771,2277,1,1,2,1,1,4,12,2,3,4,2,1,1,3,0,0,0,0,0,1,0,0,0,48667400,39657200,9010200,469200,23000,275000,90000,0,19000000,30586300,30186000,0,0,0,0,391000,312800,141000,0,0
219006,22781,2278,1,1,2,1,1,4,12,4,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,140140,97740,42400,32940,1940,31000,0,0,0,14250,0,0,0,0,0,64800,14250,0,0,0
219011,22791,2279,2,2,2,1,1,3,9,3,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,131916,19316,112600,800,500,300,0,0,8000,8400,8000,0,0,0,0,8000,400,0,0,0
219016,22801,2280,2,1,2,1,1,4,12,2,3,4,1,1,3,3,0,0,0,0,0,0,1,0,0,727080,237900,489180,54400,31400,23000,0,0,5000,164000,5000,0,0,0,0,177000,159000,57000,1,0
219021,22811,2281,1,2,2,1,1,3,9,4,5,1,1,2,3,3,0,0,0,0,0,0,1,0,0,320300,4000,316300,4000,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219026,22821,2282,3,4,4,0,2,4,13,6,6,3,0,2,3,2.8,0,0,0,0,0,0,0,0,1,114368,80568,33800,80568,568,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219031,22831,2283,1,1,2,1,1,4,12,4,5,4,4,1,3,3,0,0,0,0,0,0,1,0,0,4599400,1346400,3253000,76000,18000,9000,10000,0,39000,823100,639000,0,0,0,0,631400,184100,112400,0,0
219036,22841,2284,1,2,2,1,1,4,12,4,5,4,1,1,3,3,0,0,0,0,0,1,0,0,0,1928782,1521982,406800,24482,24082,0,400,0,117000,740810,504000,0,0,0,0,965000,236810,36800,0,0
219041,22851,2285,1,1,2,1,1,4,14,4,5,5,0,1,3,3,0,0,1,0,0,0,0,0,0,60271460,29520660,30750800,2096060,1290660,805400,0,0,5000000,18416300,17725600,3300400,2288000,0,0,2295000,690700,0,1,0
219051,22871,2287,1,1,2,1,1,2,8,1,3,4,1,1,3,2,0,0,1,0,0,0,0,0,0,247512,58512,189000,38300,3300,0,35000,0,0,13180,0,0,0,0,0,13180,13180,13180,0,0
219056,22881,2288,3,4,4,0,1,2,8,6,6,3,0,2,2,3,0,0,0,0,0,1,0,0,0,433000,286500,146500,1500,1500,0,0,0,50000,250000,250000,0,0,0,0,0,0,0,0,1
219066,22901,2290,3,4,4,0,1,3,11,5,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,684440,410800,273640,63000,51500,500,11000,0,0,79030,0,0,0,0,0,269800,43150,269800,0,0
219071,22911,2291,4,4,4,0,2,3,9,1,1,2,0,2,1,3,0,1,0,0,0,0,0,0,0,674692,247192,427500,221500,1500,220000,0,5000,0,3000,0,0,0,0,0,20000,3000,20000,0,0
219081,22931,2293,3,4,4,0,1,1,5,3,2,5,0,1,3,3,0,0,0,0,1,0,0,0,0,142500,67700,74800,6700,6000,700,0,0,7000,61000,7000,0,0,0,0,54000,54000,0,0,1
219091,22951,2295,2,1,2,1,1,4,13,4,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,11972000,2480000,9492000,1250000,0,0,1250000,0,0,1200000,1200000,0,0,0,0,0,0,0,0,0
219096,22961,2296,1,1,1,1,1,4,12,3,3,4,3,1,3,3,0,0,0,0,0,1,0,0,0,1307340,343340,964000,43000,20000,23000,0,0,35400,166400,35400,0,0,0,0,262000,131000,35000,0,0
219101,22971,2297,2,1,2,1,1,4,13,5,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,113191200,5337200,107854000,858200,53200,0,805000,235000,1200000,4162000,1800000,0,0,0,0,2232000,2232000,32000,0,0
219106,22981,2298,3,4,4,0,1,3,9,4,6,3,0,2,2,1,0,0,1,0,0,0,0,0,0,63062,3062,60000,62,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219111,22991,2299,3,4,4,0,1,4,13,5,6,3,0,2,3,3,0,0,0,0,0,1,0,0,0,2896200,2223200,673000,143000,5000,40000,98000,50000,25000,425000,25000,0,0,0,0,0,0,0,0,0
219116,23001,2300,1,1,2,1,1,4,12,4,5,4,1,1,3,3,0,1,0,0,0,0,0,0,0,836140,172000,664140,72000,0,35000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0
219121,23011,2301,3,4,4,0,1,1,7,6,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,53400,41400,12000,700,700,0,0,0,700,20700,700,0,0,0,0,0,0,0,0,1
219126,23021,2302,1,1,2,1,2,4,12,1,1,2,0,2,3,3,0,0,0,1,0,0,0,0,0,63200,63200,0,19000,2000,17000,0,0,0,14700,0,0,0,0,0,35000,14700,0,0,0
219131,23031,2303,3,4,4,0,2,2,8,3,1,2,0,2,3,2,0,0,0,0,0,0,1,0,0,6110,1050,5060,1050,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219136,23041,2304,1,2,2,1,2,4,12,3,4,1,1,2,1,3,0,0,0,0,0,1,0,0,0,229260,204660,24600,71560,5960,65600,0,0,0,55290,17000,0,0,0,0,109400,38290,0,0,0
219141,23051,2305,2,1,1,1,1,3,9,3,3,4,1,1,1,3,0,1,0,0,0,0,0,0,0,300120,143520,156600,10720,6660,4060,0,0,0,50928,0,0,0,0,0,132800,50928,0,0,0
219146,23061,2306,2,1,2,1,1,4,12,4,5,5,0,1,1,3,0,0,0,0,0,1,0,0,0,33309780,17409780,15900000,3442280,20000,2768280,654000,0,0,1993742,0,0,0,0,0,755000,341900,27000,0,0
219151,23071,2307,1,1,1,1,1,4,12,4,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,1790600,382400,1408200,166400,19000,147400,0,0,10000,174800,10000,0,0,0,0,206000,164800,164000,0,0
219156,23081,2308,3,4,4,0,1,2,8,5,6,5,0,1,3,3,1,0,0,0,0,0,0,0,0,597840,447000,150840,13000,13000,0,0,0,0,199640,0,0,0,0,0,434000,199640,434000,0,0
219164,23094,2309,3,4,4,0,1,2,8,4,6,5,0,1,3,1,0,0,0,0,0,1,0,0,0,66805,4705,62100,305,235,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219166,23101,2310,2,3,2,1,1,3,9,5,5,5,0,1,3,2,0,0,0,0,0,1,0,0,0,894500,604500,290000,54500,41500,0,13000,103000,0,46800,0,249800,0,0,0,187200,46800,187200,0,0
219171,23111,2311,1,1,2,1,2,4,12,1,2,5,0,1,3,3,0,1,0,0,0,0,0,0,0,239158,222998,16160,139500,12000,500,127000,0,32400,82544,82400,0,0,0,0,1098,144,0,0,0
219176,23121,2312,2,1,2,1,1,2,8,3,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,42566700,298300,42268400,172800,145000,27800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219181,23131,2313,3,4,4,0,2,4,13,5,6,3,0,2,3,2,0,0,0,0,0,0,1,0,0,20080,9000,11080,1000,1000,0,0,5000,0,0,0,0,0,0,0,3000,0,3000,0,1
219186,23141,2314,1,2,1,1,1,3,11,4,5,4,1,1,1,3,0,0,0,0,0,1,0,0,0,230160,61880,168280,5080,5080,0,0,18800,0,9000,0,0,0,0,0,18000,9000,18000,0,0
219191,23151,2315,1,1,2,1,2,3,11,2,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,111530,99730,11800,1300,200,1100,0,0,0,39900,0,0,0,0,0,95000,39900,0,0,1
219196,23161,2316,3,4,4,0,1,4,12,5,6,5,0,1,3,3,0,0,0,0,0,0,1,0,0,17423260,14795260,2628000,23660,8660,0,15000,0,200000,8424000,664000,0,0,0,0,0,0,0,0,0
219201,23171,2317,3,4,4,0,1,3,9,4,6,5,0,1,1,3,0,0,0,0,0,0,1,0,0,94290,5890,88400,5000,1000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219206,23181,2318,3,4,4,0,1,3,9,4,6,3,0,2,3,1,0,0,0,0,0.4,0,0.6,0,0,60940,1540,59400,1540,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219211,23191,2319,2,1,2,1,1,4,13,2,3,4,2,1,1,3,0,0,0,0,0,1,0,0,0,6708404,1850204,4858200,1075204,1005204,70000,0,500000,0,345000,0,0,0,0,0,275000,275000,275000,1,0
219221,23211,2321,3,4,4,0,2,2,8,6,6,3,0,2,2,3,0,0,0,0,0,1,0,0,0,1200,1200,0,1200,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219226,23221,2322,4,4,4,0,1,4,12,2,3,4,1,1,1,3,0,0,0,0,0,0,1,0,0,329322,116362,212960,35100,2100,18000,15000,0,0,69430,0,0,0,0,0,80800,69430,5000,0,0
219231,23231,2323,1,1,2,1,1,3,10,4,5,1,1,2,3,3,0,0,0,0,0,0,1,0,0,199280,12500,186780,3500,500,3000,0,0,0,0,0,0,0,0,0,9000,0,0,0,0
219236,23241,2324,2,3,1,1,1,3,9,3,3,4,1,1,3,3,0,0,0,0,0,1,0,0,0,1490400,86000,1404400,35000,5000,30000,0,0,0,21280,0,0,0,0,0,32000,21280,32000,0,0
219246,23261,2326,4,4,4,1,1,4,12,3,3,4,2,1,2,2,0,0,0,0,0,1,0,0,0,2429290,1324950,1104340,62950,5250,7700,50000,0,0,1035000,0,0,0,0,0,1225000,1035000,1075000,0,0
219251,23271,2327,1,2,2,1,1,2,8,2,3,4,2,1,3,2,0,0,0,0,0,1,0,0,0,181650,2450,179200,2450,1250,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219266,23301,2330,3,4,4,0,1,2,8,6,6,3,0,2,1,1,0,0,0.2,0.2,0.2,0,0.4,0,0,236120,33860,202260,9060,9060,0,0,24800,0,0,0,0,0,0,0,0,0,0,0,0
219271,23311,2331,1,2,1,1,1,4,12,4,5,3,0,2,3,3,0,0,1,0,0,0,0,0,0,848560,625000,223560,20000,5000,15000,0,0,0,350000,290000,0,0,0,0,250000,60000,0,0,0
219276,23321,2332,1,1,2,1,1,1,7,4,5,4,2,1,3,3,0,0,0,0,0,1,0,0,0,637840,108800,529040,5800,5800,0,0,0,3000,16700,3000,0,0,0,0,90000,13700,0,0,1
219281,23331,2333,1,1,1,1,2,4,12,1,1,2,0,2,3,2,0,0,1,0,0,0,0,0,0,109020,106760,2260,17000,6000,11000,0,0,59800,74400,59800,0,0,0,0,21000,14600,0,0,0
219286,23341,2334,1,1,2,1,1,4,12,3,3,4,1,1,3,1,0,0,1,0,0,0,0,0,0,128847,30707,98140,707,700,7,0,0,0,14700,0,0,0,0,0,30000,14700,0,0,1
219291,23351,2335,2,1,2,1,1,4,14,4,5,5,0,1,1,2,0,0,0,0,0,1,0,0,0,2094770,267770,1827000,7970,7970,0,0,0,0,124280,0,0,0,0,0,259800,124280,100000,0,0
219301,23371,2337,1,1,2,1,1,3,10,2,4,1,1,2,1,2,0,0,0,0,0,1,0,0,0,196080,7620,188460,7620,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219306,23381,2338,4,4,4,1,2,3,10,3,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,218676,211836,6840,5036,5000,36,0,0,0,150400,91400,0,0,0,0,86000,59000,59000,0,0
219311,23391,2339,1,1,2,1,1,4,13,3,2,5,0,1,1,3,0,0,0,0,0,1,0,0,0,1517660,529100,988560,7000,7000,0,0,0,0,221610,141600,0,0,0,0,246600,80010,146600,0,0
219316,23401,2340,1,1,2,1,1,4,14,5,5,3,0,2,3,3,0,0,0,0,0,1,0,0,0,1527508,1311308,216200,17200,17200,0,0,0,139800,485890,139800,0,0,0,0,779000,318570,0,0,0
219321,23411,2341,1,1,2,1,2,4,12,1,1,2,0,2,3,2,0,0,0,0,1,0,0,0,0,20400,6000,14400,3500,3500,0,0,0,0,500,0,0,0,0,0,2500,500,0,0,0
219326,23421,2342,2,2,2,1,1,4,13,3,3,4,2,1,3,3,0,0,0,0,0,0,1,0,0,20900600,359000,20541600,147000,7000,0,140000,0,0,0,0,0,0,0,0,212000,0,212000,0,0
219331,23431,2343,1,2,2,1,1,4,12,2,1,2,0,2,3,3,0,0,0,0,0,1,0,0,0,138560,44300,94260,900,900,0,0,0,0,17250,0,0,0,0,0,43400,17250,0,0,0
219336,23441,2344,3,4,4,0,1,2,8,6,6,5,0,1,3,3,0,0,0,0,1,0,0,0,0,490760,26800,463960,21800,1800,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,1
